ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class
AS/NZS 2007.2:2005,MIDEA,12,319,Single,China,True,,,,WQP12-9260,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,37577,Expired,15.7,Freestanding,False,,2013-01-24,,
AS/NZS 2007.2:2005,BAUMATIC,12,319,Single,China,True,580.0,850.0,,BAD6005,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,0.0,Normal,124.0,Australia,0.1,37494,Expired,15.667,Freestanding,False,600.0,2013-02-18,,
AS/NZS 2007.2:2005,THINK,12,319,Single,China,True,580.0,850.0,,GED6005W,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,0.0,Normal,124.0,Australia,0.1,37675,Expired,15.667,Freestanding,False,600.0,2013-02-18,,
AS/NZS 2007.2:2005,VENINI,12,319,Single,China,True,580.0,850.0,,VED6005,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,0.0,Normal,124.0,Australia,0.1,37673,Expired,15.667,Freestanding,False,600.0,2013-02-18,,
AS/NZS 2007.2:2005,LINEA,12,319,Single,China,True,580.0,850.0,,LID6005,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,0.0,Normal,124.0,Australia,0.1,37671,Expired,15.667,Freestanding,False,600.0,2013-02-18,,
AS/NZS 2007.2:2005,D AMANI,12,319,Single,China,True,580.0,850.0,,DAD6005,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,0.0,Normal,124.0,Australia,0.1,37669,Expired,15.667,Freestanding,False,600.0,2013-02-18,,
AS/NZS 2007.2:2005,BONNE,12,382,Single,China,True,,,,BDF6*E2E,AS/NZS 2007.1:2005,2.1514,2.0,0.0,1.61,Normal,93.0,"Australia,New Zealand",2.12,37593,Expired,11.5,Freestanding,False,,2013-03-17,,
AS/NZS 2007.2:2005,IKON,12,379,Single,China,True,530.0,825.0,,IKDW06,AS/NZS 2007.1:2005,2.17,2.0,0.0,1.26,"Normal problem, 20 degree / 60 degree",136.0,New Zealand,0.03,37437,Approved,15.8,Built-in,False,595.0,,,
AS/NZS 2007.2:2005,SMEG,14,271,Single,Italy,True,600.0,850.0,,SA8211*WS,AS/NZS 2007.1:2005,3.5461,3.5,0.0,1.106,NORMAL ECO,162.0,"Australia,New Zealand",0.072,46882,Approved,16.0,Freestanding,True,600.0,2013-06-15,,
AS/NZS 2007.2:2005,BOSCH,14,268,Single,"Germany,Turkey",True,,,,SMU50E32AU,AS/NZS 2007.1:2005,3.57,3.5,0.124,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,57193,Approved,13.47,Built-in,False,,2016-05-04,,
AS/NZS 2007.2:2005,BOSCH,14,268,Single,"Germany,Turkey",True,,,,SMU50E35AU,AS/NZS 2007.1:2005,3.57,3.5,0.124,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,57193,Approved,13.47,Built-in,False,,2016-05-04,,
AS/NZS 2007.2:2005,BOSCH,14,268,Single,"Germany,Turkey",True,,,,SMS60M18AU,AS/NZS 2007.1:2005,3.57,3.5,0.124,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,57193,Approved,13.47,Built-in,False,,2016-05-04,,
AS/NZS 2007.2:2005,BOSCH,14,268,Single,"Germany,Turkey",True,,,,SMS50E38AU,AS/NZS 2007.1:2005,3.57,3.5,0.124,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,57193,Approved,13.47,Built-in,False,,2016-05-04,,
AS/NZS 2007.2:2005,BLANCO,14,275,Single,Turkey,True,,,,DWS5X,AS/NZS 2007.1:2005,3.505,3.5,0.0,0.89,Program 5 is Eco 45 C,120.0,"Australia,New Zealand",0.09,51709,Approved,13.1,Freestanding,False,,2013-06-15,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,,,,W60A1A401A,AS/NZS 2007.1:2005,3.09,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,58782,Approved,13.8,Built-in,False,,2016-07-18,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,,,,W60A1A401B,AS/NZS 2007.1:2005,3.09,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,58782,Approved,13.8,Built-in,False,,2016-07-18,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,,,,W60A2A401A,AS/NZS 2007.1:2005,3.09,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,58782,Approved,13.8,Built-in,False,,2016-07-18,,
AS/NZS 2007.2:2005,NEFF,13,405,Single,Germany,True,573.0,865.0,IEC,S51M53X4EU ,AS/NZS 2007.1:2005,2.2119250556,2.0,0.0,3.976,Eco 50 degC,179.0,"Australia,Fiji,New Zealand",2.122,61634,Approved,10.5,Built-in,False,598.0,2016-10-13,,
AS/NZS 2007.2:2005,NEFF,13,405,Single,Germany,True,573.0,865.0,IEC,S41M53N4EU ,AS/NZS 2007.1:2005,2.2119250556,2.0,0.0,3.976,Eco 50 degC,179.0,"Australia,Fiji,New Zealand",2.122,61634,Approved,10.5,Built-in,False,598.0,2016-10-13,,
AS/NZS 2007.2:2005,NEFF,13,405,Single,Germany,True,573.0,865.0,IEC,S52M53X6EU ,AS/NZS 2007.1:2005,2.2119250556,2.0,0.0,3.976,Eco 50 degC,179.0,"Australia,Fiji,New Zealand",2.122,61634,Approved,10.5,Built-in,False,598.0,2016-10-13,,
AS/NZS 2007.2:2005,NEFF,13,405,Single,Germany,True,573.0,865.0,IEC,S51M53X6EU,AS/NZS 2007.1:2005,2.2119250556,2.0,0.0,3.976,Eco 50 degC,179.0,"Australia,Fiji,New Zealand",2.122,61634,Approved,10.5,Built-in,False,598.0,2016-10-13,,
AS/NZS 2007.2:2005,NEFF,13,405,Single,Germany,True,573.0,865.0,IEC,S41M53N8EU,AS/NZS 2007.1:2005,2.2119250556,2.0,0.0,3.976,Eco 50 degC,179.0,"Australia,Fiji,New Zealand",2.122,61634,Approved,10.5,Built-in,False,598.0,2016-10-13,,
AS/NZS 2007.2:2005,NEFF,13,405,Single,Germany,True,573.0,865.0,IEC,S52M53X4EU,AS/NZS 2007.1:2005,2.2119250556,2.0,0.0,3.976,Eco 50 degC,179.0,"Australia,Fiji,New Zealand",2.122,61634,Approved,10.5,Built-in,False,598.0,2016-10-13,,
AS/NZS 2007.2:2005,BOSCH,14,268,Single,"Germany,Turkey",True,,,IEC,SMS50E32AU,AS/NZS 2007.1:2005,3.57733652345,3.5,0.0,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,65922,Approved,13.47,Built-in,False,,2017-06-17,,
AS/NZS 2007.2:2005,VENINI,12,329,Single,China,False,580.0,850.0,IEC,VDWCA6SL,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,65917,Approved,12.0,Freestanding,False,600.0,2017-06-04,,
AS/NZS 2007.2:2005,VENINI,12,329,Single,China,False,580.0,850.0,IEC,VDWCA6WH,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,65917,Approved,12.0,Freestanding,False,600.0,2017-06-04,,
AS/NZS 2007.2:2005,VENINI,14,264,Single,China,True,600.0,850.0,IEC,VDW71W,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,64426,Approved,13.0,Freestanding,False,600.0,2017-03-22,,
AS/NZS 2007.2:2005,VENINI,14,264,Single,China,True,600.0,850.0,IEC,VDW71S,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,64426,Approved,13.0,Freestanding,False,600.0,2017-03-22,,
AS/NZS 2007.2:2005,Hafele,6,191,Single,China,True,475.0,518.0,IEC,538.21.131,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,NORMAL,108.0,Australia,1.89,64075,Approved,8.7,On Bench,False,590.0,2017-05-10,,
AS/NZS 2007.2:2005,Hafele,6,191,Single,China,True,475.0,518.0,IEC,538.21.130,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,NORMAL,108.0,Australia,1.89,64075,Approved,8.7,On Bench,False,590.0,2017-05-10,,
AS/NZS 2007.2:2005,Linea,12,277,Single,China,True,580.0,850.0,IEC,LDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63892,Approved,14.1,Freestanding,False,600.0,2017-02-23,,
AS/NZS 2007.2:2005,DAMANI,12,277,Single,China,True,580.0,850.0,IEC,DDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63887,Approved,14.1,Freestanding,False,600.0,2017-02-23,,
AS/NZS 2007.2:2005,VENINI,12,277,Single,China,True,580.0,850.0,IEC,VDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63882,Approved,14.1,Freestanding,False,600.0,2017-02-23,,
AS/NZS 2007.2:2005,VENINI,12,277,Single,China,True,580.0,850.0,IEC,VDW60W,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63882,Approved,14.1,Freestanding,False,600.0,2017-02-23,,
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,True,580.0,850.0,IEC,BDW60W,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63879,Approved,14.1,Freestanding,False,600.0,2017-02-23,,
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,True,580.0,850.0,IEC,BDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63879,Approved,14.1,Freestanding,False,600.0,2017-02-23,,
AS/NZS 2007.2:2005,BAUMATIC,14,260,Single,China,True,598.0,845.0,IEC,BDW70W,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,0.33,Normal,167.0,"Australia,Fiji,New Zealand",0.22,62897,Approved,12.1,Freestanding,False,600.0,2016-12-20,,
AS/NZS 2007.2:2005,BAUMATIC,14,260,Single,China,True,598.0,845.0,IEC,BDW70S,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,0.33,Normal,167.0,"Australia,Fiji,New Zealand",0.22,62897,Approved,12.1,Freestanding,False,600.0,2016-12-20,,
AS/NZS 2007.2:2005,FISHER & PAYKEL,9,210,Single,Mexico,True,,,IEC,DD90STI2,AS/NZS 2007.1:2005,3.02234014411,3.0,0.5553,1.09,Normal Eco,299.0,"Australia,Fiji,New Zealand,Other",0.7033,61875,Approved,9.28,Built-in,False,,2016-12-12,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A3A401A,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A1A401D,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A2A401B,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A3A401F,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A1A401F,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A3A401E,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A1A401E,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-11-01,,
AS/NZS 2007.2:2005,FISHER & PAYKEL,9,197,Single,Mexico,True,,,IEC,DD90SDFT*2,AS/NZS 2007.1:2005,3.20150552443,3.0,0.52,1.1,normal eco,146.0,"Australia,Fiji,New Zealand,Other",0.644,61485,Approved,9.35,Built-in,False,,2016-10-30,,
AS/NZS 2007.2:2005,BAUMATIC,14,264,Single,China,True,,,,BDW65S,AS/NZS 2007.1:2005,3.6195,3.5,0.0,0.3,Normal ,162.0,"Australia,Fiji,New Zealand",0.21,59184,Approved,13.0,Freestanding,False,,2016-07-18,,
AS/NZS 2007.2:2005,GVA,12,277,Single,China,True,,,,GVADW12SS,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,59081,Approved,14.1,Freestanding,False,,2016-07-19,,
AS/NZS 2007.2:2005,GVA,12,277,Single,China,True,,,,GVADW12W,AS/NZS 2007.1:2005,3.06268,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,59081,Approved,14.1,Freestanding,False,,2016-07-19,,
AS/NZS 2007.2:2005,Stirling,12,311,Single,China,False,,,,WQP12-9240,AS/NZS 2007.1:2005,2.7279,2.5,0.0,2.38,Normal,114.0,"Australia,New Zealand",0.0,57102,Approved,12.0,Freestanding,False,,2016-04-17,,
AS/NZS 2007.2:2005,FISHER & PAYKEL,14,288,Single,China,True,,,,DD60CEX1,AS/NZS 2007.1:2005,3.376,3.0,0.0,0.696,Normal Eco,130.0,"Australia,Fiji,New Zealand",0.701,56943,Approved,13.33,Built-in,False,,2016-07-19,,
AS/NZS 2007.2:2005,FISHER & PAYKEL,14,288,Single,China,True,,,,DW60CEW1,AS/NZS 2007.1:2005,3.376,3.0,0.0,0.696,Normal Eco,130.0,"Australia,Fiji,New Zealand",0.701,56943,Approved,13.33,Built-in,False,,2016-07-19,,
AS/NZS 2007.2:2005,BOSCH,13,268,Single,"Germany,Turkey",False,,,,SMU50E05AU,AS/NZS 2007.1:2005,3.37,3.0,0.127,0.127,Normal 45,135.0,"Australia,Fiji,New Zealand",0.127,56806,Approved,13.47,Built-in,False,,2016-05-01,,
AS/NZS 2007.2:2005,FISHER & PAYKEL,14,272,Single,China,True,,,,DD60CCX1,AS/NZS 2007.1:2005,3.5358,3.5,0.00413,1.500114,Normal Eco,150.0,"Australia,Fiji,New Zealand",0.906734,56241,Approved,12.147,Built-in,False,,2016-07-19,,
AS/NZS 2007.2:2005,FISHER & PAYKEL,14,272,Single,China,True,,,,DW60CCW1,AS/NZS 2007.1:2005,3.5358,3.5,0.00413,1.500114,Normal Eco,150.0,"Australia,Fiji,New Zealand",0.906734,56241,Approved,12.147,Built-in,False,,2016-07-19,,
AS/NZS 2007.2:2005,BOSCH,14,310,Single,Turkey,False,,,,SGI53E15AU,AS/NZS 2007.1:2005,3.191,3.0,0.0,0.68,Normal 45,140.0,"Australia,Fiji,New Zealand",0.027,52308,Approved,13.6,Built-in,False,,2015-08-17,,
AS/NZS 2007.2:2005,BOSCH,14,310,Single,Turkey,False,,,,SGU53E15AU,AS/NZS 2007.1:2005,3.191,3.0,0.0,0.68,Normal 45,140.0,"Australia,Fiji,New Zealand",0.027,52308,Approved,13.6,Built-in,False,,2015-08-17,,
AS/NZS 2007.2:2005,BOSCH,14,310,Single,Turkey,False,,,,SGU55E12AU,AS/NZS 2007.1:2005,3.191,3.0,0.0,0.68,Normal 45,140.0,"Australia,Fiji,New Zealand",0.027,52308,Approved,13.6,Built-in,False,,2015-08-17,,
AS/NZS 2007.2:2005,BOSCH,14,310,Single,Turkey,False,,,,SGU55E15AU,AS/NZS 2007.1:2005,3.191,3.0,0.0,0.68,Normal 45,140.0,"Australia,Fiji,New Zealand",0.027,52308,Approved,13.6,Built-in,False,,2015-08-17,,
AS/NZS 2007.2:2005,BOSCH,14,310,Single,Turkey,False,,,,SGV53E03AU,AS/NZS 2007.1:2005,3.191,3.0,0.0,0.68,Normal 45,140.0,"Australia,Fiji,New Zealand",0.027,52308,Approved,13.6,Built-in,False,,2015-08-17,,
AS/NZS 2007.2:2005,BOSCH,14,310,Single,Turkey,False,,,,SGS65M08AU,AS/NZS 2007.1:2005,3.191,3.0,0.0,0.68,Normal 45,140.0,"Australia,Fiji,New Zealand",0.027,52308,Approved,13.6,Built-in,False,,2015-08-17,,
AS/NZS 2007.2:2005,BOSCH,14,323,Single,Germany,True,,,,SMS65M08AU,AS/NZS 2007.1:2005,3.05,3.0,0.0,0.127,Normal 45,157.0,"Australia,Fiji,New Zealand",0.127,51970,Approved,10.21,Built-in,False,,2015-08-11,,
AS/NZS 2007.2:2005,BOSCH,8,180,Single,Germany,True,,,,SCE53M05AU,AS/NZS 2007.1:2005,3.12,3.0,0.0,0.125,Normal 45,167.0,"Australia,Fiji,New Zealand",0.125,51965,Approved,10.01,Built-in,False,,2015-07-20,,
AS/NZS 2007.2:2005,BOSCH,8,180,Single,Germany,True,,,,SCE63M05AU,AS/NZS 2007.1:2005,3.12,3.0,0.0,0.125,Normal 45,167.0,"Australia,Fiji,New Zealand",0.125,51965,Approved,10.01,Built-in,False,,2015-07-20,,
AS/NZS 2007.2:2005,BOSCH,9,215,Single,Germany,False,,,,SRU53E15AU,AS/NZS 2007.1:2005,2.956,2.5,0.0,0.483,Normal 45,143.0,"Australia,New Zealand",0.027,50631,Approved,11.0,Built-in,False,,2015-07-04,,
AS/NZS 2007.2:2005,ELECTROLUX/DISHLEX,12,233,Single,Italy,True,610.0,818.0,,DX303 WK,AS/NZS 2007.1:2005,3.6,3.5,0.086,2.087,Normal Eco,99.0,"Australia,Fiji,New Zealand",0.0,33180,Expired,16.8,Built-in,False,596.0,2012-04-12,,
AS/NZS 2007.2:2005,ELECTROLUX/DISHLEX,12,233,Single,Italy,True,610.0,818.0,,DX303 SK,AS/NZS 2007.1:2005,3.6,3.5,0.086,2.087,Normal Eco,99.0,"Australia,Fiji,New Zealand",0.0,33180,Expired,16.8,Built-in,False,596.0,2012-04-12,,
AS/NZS 2007.2:2005,DISHLEX,12,332,Single,Poland,False,610.0,850.0,,DX103 WK,AS/NZS 2007.1:2005,2.59,2.5,0.085,1.801,Regular Eco,96.0,"Australia,Fiji,New Zealand",0.0,33185,Expired,17.8,Built-in,False,600.0,2012-04-15,,
AS/NZS 2007.2:2005,DISHLEX,12,332,Single,Poland,False,610.0,850.0,,DX103 SK,AS/NZS 2007.1:2005,2.59,2.5,0.085,1.801,Regular Eco,96.0,"Australia,Fiji,New Zealand",0.0,33185,Expired,17.8,Built-in,False,600.0,2012-04-15,,
AS/NZS 2007.2:2005,BOSCH,14,323,Single,Germany,True,,,IEC,SMU69M15AU,AS/NZS 2007.1:2005,3.053987895,3.0,0.0,0.126,Normal 45,157.0,"Australia,Fiji,New Zealand",0.125,60540,Approved,10.22,Built-in,False,,2016-10-16,,
AS/NZS 2007.2:2005,BOSCH,14,323,Single,Germany,True,,,IEC,SMS69M18AU,AS/NZS 2007.1:2005,3.053987895,3.0,0.0,0.126,Normal 45,157.0,"Australia,Fiji,New Zealand",0.125,60540,Approved,10.22,Built-in,False,,2016-10-16,,
AS/NZS 2007.2:2005,WESTINGHOUSE,12,332,Single,Italy,True,610.0,822.0,,SB916SK,AS/NZS 2007.1:2005,2.74,2.5,0.0,2.087,Norm / Eco,109.0,"Australia,New Zealand",0.089,32497,Expired,15.89,Built-in,False,596.0,2012-01-10,,
AS/NZS 2007.2:2005,WESTINGHOUSE,12,332,Single,Italy,True,610.0,822.0,,SB916WK,AS/NZS 2007.1:2005,2.74,2.5,0.0,2.087,Norm / Eco,109.0,"Australia,New Zealand",0.089,32497,Expired,15.89,Built-in,False,596.0,2012-01-10,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SN26M891AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,58138,Approved,12.8,Built-in,False,,2016-06-23,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SX66T091AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,58138,Approved,12.8,Built-in,False,,2016-06-23,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SN46T591AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,58138,Approved,12.8,Built-in,False,,2016-06-23,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SN46M591AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,58138,Approved,12.8,Built-in,False,,2016-06-23,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SN46E581AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,58138,Approved,12.8,Built-in,False,,2016-06-23,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SN26E281AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,58138,Approved,12.8,Built-in,False,,2016-06-23,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SX66T090AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,40608,Approved,12.8,Built-in,False,,2013-11-10,,
AS/NZS 2007.2:2005,SIEMENS,15,245,Single,Germany,True,,,,SX56T590AU,AS/NZS 2007.1:2005,4.03,4.0,0.0,3.87,Normal 45,145.0,"Australia,New Zealand",0.592,40608,Approved,12.8,Built-in,False,,2013-11-10,,
AS/NZS 2007.2:2005,Domain,12,319,Single,China,False,580.0,850.0,,DW60-*,AS/NZS 2007.1:2005,2.6567,2.5,0.0,0.0,Normal,124.0,Australia,1.47,44263,Approved,15.7,Built-in,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,BOSCH,6,135,Single,Germany,True,,,,SKE53M05AU,AS/NZS 2007.1:2005,3.12,3.0,0.0,0.126,Normal 45,168.0,"Australia,Fiji,New Zealand",0.126,51964,Approved,7.17,Built-in,False,,2015-07-20,,
AS/NZS 2007.2:2005,BLANCO,13,209,Single,France,True,,,,BFD10XP,AS/NZS 2007.1:2005,4.06,4.0,0.0,1.4,Normal Eco,111.0,Australia,0.96,43332,Approved,11.7,Freestanding,True,,2013-06-15,,
AS/NZS 2007.2:2005,BLANCO,13,215,Single,France,True,,,,BSD9XP,AS/NZS 2007.1:2005,3.99,3.5,0.0,1.4,Normal Eco,111.0,Australia,0.96,43329,Approved,11.7,Freestanding,True,,2013-06-15,,
AS/NZS 2007.2:2005,BLANCO,13,215,Single,France,True,,,,BFD9XP,AS/NZS 2007.1:2005,3.99,3.5,0.0,1.4,Normal Eco,111.0,Australia,0.96,43329,Approved,11.7,Freestanding,True,,2013-06-15,,
AS/NZS 2007.2:2005,BLANCO,13,293,Single,France,True,,,,BID11P,AS/NZS 2007.1:2005,3.1195,3.0,0.0,1.476,Normal Eco,121.0,Australia,0.765,43327,Approved,13.4,Freestanding,True,,2013-06-15,,
AS/NZS 2007.2:2005,BLANCO,13,351,Single,France,True,,,,BFD8XP,AS/NZS 2007.1:2005,2.6131,2.5,0.0,1.224,Normal Eco,126.0,Australia,0.755,43288,Approved,13.9,Freestanding,True,,2013-06-15,,
AS/NZS 2007.2:2005,INDESIT,12,473,Single,Italy,False,600.0,850.0,,DI 623,AS/NZS 2007.1:2005,1.5523,1.5,0.0,1.874,No 2 Normal,90.0,"Australia,New Zealand",0.059,28247,Expired,14.5,Built-in,False,600.0,2011-07-11,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,SA8211*-2,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,PL8210*-2,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,SA8210BI,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,SA8605BI,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,SA8211*,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,ST8605-1,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,ST663-2,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,PL8210*-1,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,PL8605*8,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,SA8605*8,AS/NZS 2007.1:2005,3.505,3.5,0.0,1.106,Normal ECO,157.0,"Australia,New Zealand",0.072,40995,Approved,13.6,Freestanding,False,600.0,2013-06-15,,
