Appliance,Brand,Model.No,Country,CEC,SRI,Star,TotWatCons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value,Factoid4Name,Factoid4Value
Dish Washer,ELECTROLUX/DISHLEX,DX302WJ,Australia,224,3.65,3.5,16.97,12,Type,Built-in,Program Name,Normal Eco,Program Time,108,Standby Power Usage,0.09
Dish Washer,AEG,F99015IM0P,Italy,271,3.348,3,10.6,13,Type,Built-in,Program Name,ECO 50/ 50 Energy,Program Time,109,Standby Power Usage,0.102
Dish Washer,AEG,F88089M0P,Italy,271,3.348,3,10.6,13,Type,Built-in,Program Name,ECO 50/ 50 Energy,Program Time,109,Standby Power Usage,0.102
Dish Washer,AEG,F88009W0P/M0P,Italy,271,3.348,3,10.6,13,Type,Built-in,Program Name,ECO 50/ 50 Energy,Program Time,109,Standby Power Usage,0.102
Dish Washer,AEG,F78002VI0P,Italy,271,3.348,3,10.6,13,Type,Built-in,Program Name,ECO 50/ 50 Energy,Program Time,109,Standby Power Usage,0.102
Dish Washer,AEG,F77000W0P/M0P,Italy,271,3.348,3,10.6,13,Type,Built-in,Program Name,ECO 50/ 50 Energy,Program Time,109,Standby Power Usage,0.102
Dish Washer,AEG,F65411VI,Italy,305,1.98,1.5,12.36,9,Type,Built-in,Program Name,ECO 50,Program Time,172,Standby Power Usage,0.089
Dish Washer,AEG,Favorit 88080IM,Italy,233,3.54,3.5,16.8,12,Type,Built-in,Program Name,Normal 50 C,Program Time,99,Standby Power Usage,0.087
Dish Washer,WESTINGHOUSE,WDU903SA,Italy,325,2.65,2.5,11.73,12,Type,Built-in,Program Name, Normal Eco,Program Time,92,Standby Power Usage,0
Dish Washer,WESTINGHOUSE,WDF902SA/WA,Italy,325,2.65,2.5,11.73,12,Type,Built-in,Program Name, Normal Eco,Program Time,92,Standby Power Usage,0
Dish Washer,WESTINGHOUSE,WDF901SA/WA,Italy,325,2.65,2.5,11.73,12,Type,Built-in,Program Name, Normal Eco,Program Time,92,Standby Power Usage,0
Dish Washer,DISHLEX,DX301SK/WK,Poland,325,2.65,2.5,11.43,12,Type,Built-in,Program Name, Regular Eco,Program Time,92,Standby Power Usage,0
Dish Washer,WESTINGHOUSE,SB926WL/SL,Italy,325,2.65,2.5,11.73,12,Type,Built-in,Program Name, Normal Eco,Program Time,92,Standby Power Usage,0
Dish Washer,WESTINGHOUSE,SB916WL/SL,Italy,325,2.65,2.5,11.73,12,Type,Built-in,Program Name, Normal Eco,Program Time,92,Standby Power Usage,0
Dish Washer,WESTINGHOUSE,SB908WL/SL,Italy,325,2.65,2.5,11.73,12,Type,Built-in,Program Name, Normal Eco,Program Time,92,Standby Power Usage,0
Dish Washer,ELECTROLUX,DX203SK/WK,Poland,325,2.65,2.5,11.43,12,Type,Built-in,Program Name, Regular Eco,Program Time,92,Standby Power Usage,0
Dish Washer,SMEG,BLVIRO (Rose),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,SMEG,BLV1VE (Lime Green),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,SMEG,BLV1O (Orange),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,SMEG,BLV1R (Red),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,SMEG,BLV1X (Silver),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,SMEG,BLV1NE (Black),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,SMEG,BLV1AZ (Pastel Blue),Italy,333,2.9,2.5,15,14,Type,Freestanding,Program Name,Normal Eco,Program Time,90,Standby Power Usage,0.595
Dish Washer,BAUMATIC,BKD45-1,China,294,1.7,1.5,13.03,8,Type,Built-in,Program Name,Normal,Program Time,120,Standby Power Usage,0.288119
Dish Washer,BAUMATIC,DW45IN,China,294,1.7,1.5,13.03,8,Type,Built-in,Program Name,Normal,Program Time,120,Standby Power Usage,0.288119
Dish Washer,CLASSIQUE,CLDW,China,340,2.477,2,18.6,12,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0
Dish Washer,CLASSIQUE,CLDSS,China,340,2.477,2,18.6,12,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0
Dish Washer,SMEG,ST93P,Italy,275,3.03,3,16.9,14,Type,Built-in,Program Name,Normal Eco,Program Time,123,Standby Power Usage,0.072
Dish Washer,SMEG,SNZ693,Italy,275,3.03,3,16.9,14,Type,Built-in,Program Name,Normal Eco,Program Time,123,Standby Power Usage,0.072
Dish Washer,SMEG,STC75NZ,Italy,161,3.02,3,9.3,7,Type,Built-in,Program Name,Normal Eco,Program Time,123,Standby Power Usage,0.064
Dish Washer,SMEG,SNZ442,Italy,331,2.9,2.5,11.5,9,Type,Freestanding,Program Name,Normal Eco,Program Time,62,Standby Power Usage,0.064
Dish Washer,SMEG,SNZ653S,Italy,393,3.26,3,14,12,Type,Freestanding,Program Name,Normal Eco,Program Time,73,Standby Power Usage,0.072
Dish Washer,SMEG,SNZ643IS.1,Italy,393,3.26,3,14,12,Type,Freestanding,Program Name,Normal Eco,Program Time,73,Standby Power Usage,0.072
Dish Washer,SMEG,SNZ643S.1,Italy,393,3.26,3,14,12,Type,Freestanding,Program Name,Normal Eco,Program Time,73,Standby Power Usage,0.072
Dish Washer,SMEG,SNZ643W,Italy,393,3.26,3,14,12,Type,Freestanding,Program Name,Normal Eco,Program Time,73,Standby Power Usage,0.072
Dish Washer,SMEG,SNZ643IS,Italy,393,3.26,3,14,12,Type,Freestanding,Program Name,Normal Eco,Program Time,73,Standby Power Usage,0.072
Dish Washer,SMEG,SNZ643S,Italy,393,3.26,3,14,12,Type,Freestanding,Program Name,Normal Eco,Program Time,73,Standby Power Usage,0.072
Dish Washer,BOSCH,SBI69M15AU,Germany,245,4.03,4,12.8,15,Type,Built-in,Program Name,Normal 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMS68M02AU,Germany,245,4.03,4,12.8,15,Type,Built-in,Program Name,Normal 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SMU68M05AU,Germany,245,4.03,4,12.8,15,Type,Built-in,Program Name,Normal 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SBV69T00AU,Germany,245,4.03,4,12.8,15,Type,Built-in,Program Name,Normal 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,BOSCH,SBU69T05AU,Germany,245,4.03,4,12.8,15,Type,Built-in,Program Name,Normal 45,Program Time,145,Standby Power Usage,0.592
Dish Washer,SIEMENS,SE55M576AU,Germany,266,3.602,3.5,13.6,14,Type,Freestanding,Program Name,Normal 45,Program Time,141,Standby Power Usage,0.033
Dish Washer,TRIESTE,Trieste-WQP8-9001,China,330,1.4334,1,13.703,8,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.293659
Dish Washer,TRIESTE,TRD-WQP8-9001 S,China,330,1.4334,1,13.703,8,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.293659
Dish Washer,TRIESTE,TRD-WQP8-9001 SS,China,330,1.4334,1,13.703,8,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.293659
Dish Washer,TRIESTE,TRD-WQP8-9001 W,China,330,1.4334,1,13.703,8,Type,Freestanding,Program Name,Normal,Program Time,120,Standby Power Usage,0.293659
Dish Washer,Bassano,BDWESS,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,ASKO,D5253,Sweden,269,3.56,3.5,13.9,14,Type,Built-in,Program Name,"NORMAL ECO, ECO DRY",Program Time,98,Standby Power Usage,0.1
Dish Washer,ASKO,D5132,Sweden,269,3.56,3.5,13.9,14,Type,Built-in,Program Name,"NORMAL ECO, ECO DRY",Program Time,98,Standby Power Usage,0.1
Dish Washer,ASKO,D5233,Sweden,269,3.56,3.5,13.9,14,Type,Built-in,Program Name,"NORMAL ECO, ECO DRY",Program Time,98,Standby Power Usage,0.1
Dish Washer,ASKO,D5893XXL,Sweden,269,3.56,3.5,13.9,14,Type,Built-in,Program Name,NORMAL WASH ECO DRY,Program Time,98,Standby Power Usage,0.1
Dish Washer,ASKO,D5131,Sweden,274,3.51,3.5,13.9,14,Type,Built-in,Program Name,"NORMAL, ECO TEMP, ECO DRY",Program Time,99,Standby Power Usage,0.1
Dish Washer,BAUMATIC,BKDW45SS,China,294,1.7583,1.5,13.033,8,Type,Built-in,Program Name,Normal,Program Time,117,Standby Power Usage,0.288119
Dish Washer,BAUMATIC,BKDW45W,China,294,1.7583,1.5,13.033,8,Type,Built-in,Program Name,Normal,Program Time,117,Standby Power Usage,0.288119
Dish Washer,AWARD,DWC3 WH,Turkey,383,2.14,2,13.31,12,Type,Built-in,Program Name,ECONOMIC 50,Program Time,164,Standby Power Usage,0.08
Dish Washer,AWARD,DWC3 SS,Turkey,383,2.14,2,13.31,12,Type,Built-in,Program Name,ECONOMIC 50,Program Time,164,Standby Power Usage,0.08
Dish Washer,AWARD,DWC3,Turkey,383,2.14,2,13.31,12,Type,Built-in,Program Name,ECONOMIC 50,Program Time,164,Standby Power Usage,0.08
Dish Washer,AWARD,DW458S,China,294,1.7583,1.5,13.033,8,Type,Freestanding,Program Name,NORMAL,Program Time,118,Standby Power Usage,0.288119
Dish Washer,CLASSIQUE,CL60DSS,China,311,2.7279,2.5,12,12,Type,Built-in,Program Name,Normal,Program Time,115,Standby Power Usage,0
Dish Washer,CLASSIQUE,CL60DW,China,311,2.7279,2.5,12,12,Type,Built-in,Program Name,Normal,Program Time,115,Standby Power Usage,0
Dish Washer,CLASSIQUE,CLD60W,China,277,3.0627,3,14.06,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.292731
Dish Washer,TRIESTE,TRD-IWQP12-9348E,China,379,2.173,2,15.767,12,Type,Freestanding,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,PARMCO,PD6-PSE,China,340,2.47799012,2,18.633,12,Type,Freestanding,Program Name,normal,Program Time,114,Standby Power Usage,0.1
Dish Washer,PARMCO,PD6-PWE,China,340,2.47799012,2,18.633,12,Type,Freestanding,Program Name,normal,Program Time,114,Standby Power Usage,0.1
Dish Washer,SMEG,ST8605-1,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,SMEG,SA8605*T8,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,SMEG,ST663-2,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,SMEG,PL8210*-1,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,SMEG,PL8605*8,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,SMEG,SA8605*8,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,SMEG,SA8210*-1,Italy,275,3.505,3.5,13.6,14,Type,Built-in,Program Name,NORMAL ECO,Program Time,157,Standby Power Usage,0.072
Dish Washer,ASKO,D3232,Sweden,268,3.57,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45 deg) ECO dry (lastrinse 45 deg ),Program Time,94,Standby Power Usage,0.1
Dish Washer,SMEG,SA683-2,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,SMEG,PL8210,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,SMEG,SA8210,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,SMEG,SA683-1,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,SMEG,SA8200,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,SMEG,PL823,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,SMEG,SA823,Italy,261,3.21,3,16.9,12,Type,Freestanding,Program Name,Normal ECO,Program Time,117,Standby Power Usage,0.072
Dish Washer,TUSCANY,WQP12-9250A,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,BOSCH,SMU50E15AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMI50E25AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMS50E22AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMU50E25AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,BOSCH,SMS50E12AU,Germany,260,3.72,3.5,12.3,14,Type,Built-in,Program Name,Normal 45,Program Time,148,Standby Power Usage,0.111
Dish Washer,ASKO,D5112,Sweden,354,2.79,2.5,13.9,14,Type,Built-in,Program Name,Normal Eco wash. Eco dry,Program Time,98,Standby Power Usage,0.1
Dish Washer,ASKO,D5454,Sweden,259,3.67,3.5,13.8,14,Type,Built-in,Program Name,NORMAL  PROGRAME; LOW TEMP; SHORT DRY,Program Time,104,Standby Power Usage,0.1
Dish Washer,ASKO,D5434,Sweden,259,3.67,3.5,13.8,14,Type,Built-in,Program Name,NORMAL  PROGRAME; LOW TEMP; SHORT DRY,Program Time,104,Standby Power Usage,0.1
Dish Washer,ASKO,D5954,Sweden,385,2.56,2.5,13.7,14,Type,Built-in,Program Name,NORMAL  PROGRAME; LOW TEMP; SHORT DRY,Program Time,107,Standby Power Usage,0.1
Dish Washer,ASKO,D5904,Sweden,385,2.56,2.5,13.7,14,Type,Built-in,Program Name,NORMAL  PROGRAME; LOW TEMP; SHORT DRY,Program Time,107,Standby Power Usage,0.1
Dish Washer,ASKO,D5424,Sweden,385,2.56,2.5,13.7,14,Type,Built-in,Program Name,NORMAL  PROGRAME; LOW TEMP; SHORT DRY,Program Time,107,Standby Power Usage,0.1
Dish Washer,ASKO,D5534,Sweden,273,3.53,3.5,13.8,14,Type,Built-in,Program Name,NORMAL  PROGRAME. LOW TEMP; SHORT DRY,Program Time,105,Standby Power Usage,0.1
Dish Washer,ASKO,D5544,Sweden,273,3.53,3.5,13.8,14,Type,Built-in,Program Name,NORMAL  PROGRAME. LOW TEMP; SHORT DRY,Program Time,105,Standby Power Usage,0.1
Dish Washer,ASKO,D5644,Sweden,273,3.53,3.5,13.8,14,Type,Built-in,Program Name,NORMAL  PROGRAME. LOW TEMP; SHORT DRY,Program Time,105,Standby Power Usage,0.1
Dish Washer,Tylex,DFS601,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,113.88,Standby Power Usage,0
Dish Washer,TRIESTE,TRD-WQP12-9240F,China,278,3.0424,3,11.7,12,Type,Freestanding,Program Name,Normal,Program Time,140,Standby Power Usage,0
Dish Washer,PARMCO,PD6-PIT,China,329,3.0024,3,13.7,14,Type,Built-in,Program Name,normal,Program Time,120,Standby Power Usage,0
Dish Washer,HAIER,DW12-TFE4SS,China,382,2.15143,2,11.6,12,Type,Freestanding,Program Name,Normal,Program Time,117,Standby Power Usage,0.027
Dish Washer,HAIER,DW12-TFE4WH,China,382,2.15143,2,11.6,12,Type,Freestanding,Program Name,Normal,Program Time,117,Standby Power Usage,0.027
Dish Washer,EURO,ED8GSA,China,244,2.27,2,12.1,8,Type,Freestanding,Program Name,Normal,Program Time,117,Standby Power Usage,0
Dish Washer,Smeg,STH903,Italy,281,3.0123,3,14.7,12,Type,Built-in,Program Name,Normal ECO,Program Time,178,Standby Power Usage,0.064
Dish Washer,HAIER,HDW100WCT,China,382,2.15143,2,11.6,12,Type,Freestanding,Program Name,Normal,Program Time,117,Standby Power Usage,0.027
Dish Washer,HAIER,HDW100SCT,China,382,2.15143,2,11.6,12,Type,Freestanding,Program Name,Normal,Program Time,117,Standby Power Usage,0.027
Dish Washer,EURO,ED8GS,China,294,1.7583,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.29
Dish Washer,DELONGHI,DEDW60SI,China,327,2.59,2.5,11.84,12,Type,Freestanding,Program Name,Normal,Program Time,125,Standby Power Usage,0
Dish Washer,DELONGHI,DEDW87S,China,317,3.11,3,13.56,14,Type,Freestanding,Program Name,Normal,Program Time,139,Standby Power Usage,0
Dish Washer,ARC,ADF6SE2,China,277,3.06268,3,14.1,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.2927
Dish Washer,IAG,IDI6IE4,China,379,2.1735,2,15.8,12,Type,Built-in,Program Name,Normal ,Program Time,137,Standby Power Usage,0.03
Dish Washer,BAUMATIC,BAD4503,China,294,1.7583,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.29
Dish Washer,IAG,KDF6SE1,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,ASKO,D5893,Sweden,269,3.7,3.5,13.9,14,Type,Built-in,Program Name,Normal 45c Eco dry,Program Time,98,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011S,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011E,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011D,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011C,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011B,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011A,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,MIDEA,WQP12-9011,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,INDESIT,DIF14,Italy,478,1.529,1.5,18.1,12,Type,Built-in,Program Name,Eco,Program Time,162,Standby Power Usage,3.2
Dish Washer,TECHNIKA,TBD4**-3,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,Smeg,DWAU157*T,Italy,245,4.0223,4,11.6,15,Type,Freestanding,Program Name,Normal Eco,Program Time,142,Standby Power Usage,0.028
Dish Washer,Smeg,DWA157*,Italy,245,4.0223,4,11.6,15,Type,Freestanding,Program Name,Normal Eco,Program Time,142,Standby Power Usage,0.028
Dish Washer,Smeg,DWAFI152T,Italy,245,4.0223,4,11.6,15,Type,Freestanding,Program Name,Normal Eco,Program Time,142,Standby Power Usage,0.028
Dish Washer,Smeg,DWAI152*T,Italy,245,4.0223,4,11.6,15,Type,Freestanding,Program Name,Normal Eco,Program Time,142,Standby Power Usage,0.028
Dish Washer,DELONGHI,DEDW97FI,China,326,3.03,3,13.65,14,Type,Freestanding,Program Name,Normal,Program Time,127,Standby Power Usage,0
Dish Washer,OMEGA,DW501XA,China,319,2.6567,2.5,15.7,12,Type,Freestanding,Program Name,Normal ,Program Time,124,Standby Power Usage,1.47
Dish Washer,Vincente,VDW-1,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,OMEGA,DW300XA,China,294,1.7583,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.29
Dish Washer,Technika,TDX7W,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,Technika,TDX7SS,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,OMEGA,OFI802A,China,269,3.1347,3,12,12,Type,Freestanding,Program Name,Normal,Program Time,112,Standby Power Usage,0
Dish Washer,Technika,TDX6W-3,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,Technika,TDX6SS-3,China,311,2.7279,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,IAG,IDF6WE3,China,277,3.06268,3,14.1,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.2927
Dish Washer,IAG,IDF6SE3,China,277,3.06268,3,14.1,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.2927
Dish Washer,Swiss Appliances,HBTI-SNG31IX,Turkey,391,2.086,2,13.21,12,Type,Built-in,Program Name,Economic 50 C,Program Time,164,Standby Power Usage,0.08
Dish Washer,Swiss Appliances,HBTI-FNG31IX,Turkey,391,2.086,2,13.21,12,Type,Built-in,Program Name,Economic 50 C,Program Time,164,Standby Power Usage,0.08
Dish Washer,Swiss Appliances,HBTI-FNG31BH,Turkey,391,2.086,2,13.21,12,Type,Built-in,Program Name,Economic 50 C,Program Time,164,Standby Power Usage,0.08
Dish Washer,Haier,DW12-TFE2WH,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,Haier,DW12-TFE2SS,China,382,2.1514,2,11.5,12,Type,Freestanding,Program Name,Normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,Technika,TDX4SS,China,294,1.7583,1.5,13,8,Type,Built-in,Program Name,Normal,Program Time,118,Standby Power Usage,0.29
Dish Washer,SAMSUNG ELECTRONICS,DMS400THX,"""Korea, Republic of""",248,3.621,3.5,12.863,13,Type,Built-in,Program Name,Normal 45 deg C,Program Time,140,Standby Power Usage,0.498
Dish Washer,PLATINUM,DW101*-P,China,382,2.15,2,11.5,12,Type,Freestanding,Program Name,normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,PLATINUM,DW100*-P,China,382,2.15,2,11.5,12,Type,Freestanding,Program Name,normal,Program Time,93,Standby Power Usage,2.12
Dish Washer,HOMEMAKER,HM0607,China,340,2.47799012,2,18.633,12,Type,Freestanding,Program Name,NORMAL,Program Time,112,Standby Power Usage,0.1
Dish Washer,DELONGHI,DEDW60W,China,330,2.56,2.5,11.83,12,Type,Freestanding,Program Name,Normal,Program Time,125,Standby Power Usage,0
Dish Washer,DELONGHI,DEDW60S,China,330,2.56,2.5,11.83,12,Type,Freestanding,Program Name,Normal,Program Time,125,Standby Power Usage,0
Dish Washer,EURO,EID14GSA,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,Normal ,Program Time,128,Standby Power Usage,0
