Appliance,Brand,Model.No,Country,CEC_,New.SRI,New.Star,Tot.Wat.Cons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value
Clothes Washer,SAMSUNG ELECTRONICS,WF856UHSAWQ,"""Korea, Republic of""",326,4.00107797,4,70.99,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WF856UHSAGD,"""Korea, Republic of""",326,4.00107797,4,70.99,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WD0754W8E,China,360,3.507,3.5,64.58,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WA5471ABW,"""Korea, Republic of""",680,2.671621619,2.5,100.75,10,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,WA5471ABP,"""Korea, Republic of""",680,2.671621619,2.5,100.75,10,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,WF1752WPW,China,450,3.039520289,3,59.6,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,MIELE,W1712,Germany,183,4.587522395,4.5,51.8,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF856UHSAGD,"""Korea, Republic of""",326,4.002325391,4,70.99,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WF856UHSAWQ,"""Korea, Republic of""",326,4.002325391,4,70.99,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Continental,CTG128D,China,376,3.4784,3,97.1,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Technika,T75E1000FL,China,465,2.83703,2.5,63.2,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF1804WPC,China,400,3.53036949,3.5,68.7,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WF756UMSAWQ,China,359,3.586745976,3.5,62.3,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,INDESIT,IWD 7105 B,Italy,580,2.2322,2,61.6,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AQ9F 29 U/V,Italy,295,4.213831903,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ARISTON,AQ9L 29 U,Italy,295,4.213831903,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,TURBO LINE,BRWM6.5,China,629,1.592,1.5,149.67,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIDEA,TW60-801SU,China,593,1.5864,1.5,108.26,6,Type,Non-Drum,Loading,Twin Tub,Machine Action,Agitator
Clothes Washer,MIDEA,MB70,China,527,2.444327074,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MIDEA,XQB60-9830GU,China,524,1.7737,1.5,129.58,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ARDA,RVP50,China,516,1.3924,1,137.87,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ARISTON,AQM9D 29 U,Italy,350,3.7341,3.5,68.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AQXXMD 129,Italy,350,3.7341,3.5,68.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AQXXMD129,Italy,350,3.7341,3.5,68.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HWM1270KFL,China,368,3.2606,3,69.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HK1200TXVE/HWM1260K,China,327,3.24,3,35.39,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Haier,HDS1255TVE/HWM1255DS,China,325,2.1116,2,67.3,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H950,"""Korea, Republic of""",678,2.5033,2.5,96.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD12020D,"""Korea, Republic of""",300,4.0854,4,62.7,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD11020D,"""Korea, Republic of""",280,4.0516,4,56.3,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD13020D,"""Korea, Republic of""",300,4.0474,4,62.8,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD12576FD,"""Korea, Republic of""",370,4.2512,4,80.9,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD12570FD,"""Korea, Republic of""",370,4.2512,4,80.9,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5873,"Germany,Czech Republic",221,4.841636031,4.5,66.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030SD,"""Korea, Republic of""",335,4.13045,4,69.3,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H950,"""Korea, Republic of""",620,2.7182,2.5,96.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H800,"""Korea, Republic of""",543,2.6649,2.5,79.7,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14030RD,"""Korea, Republic of""",340,4.0547,4,67.1,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14700RD,"""Korea, Republic of""",250,4.17744276,4,71.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWMP65-918,China,630,1.618,1.5,92.5,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14036D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14035D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14039D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H750,Thailand,640,2.04,2,73.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H950,"""Korea, Republic of""",678,2.5033,2.5,96.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H800,"""Korea, Republic of""",580,2.5034,2.5,79.7,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14039D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030D,"""Korea, Republic of""",340,4.097,4,69.9,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H800,"""Korea, Republic of""",580,2.5034,2.5,79.7,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,HAIER,HWMP75-918,China,725,1.5108,1.5,106.5,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Singer,SIWM6000,China,524,1.77,1.5,129.58,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Singer,Singer Model SIWM8000,China,713,1.6,1.5,192,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Singer,SIWM5KG,China,459,1.77,1.5,119,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WF1752WPW,China,450,3.040933996,3,59.61,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WF1752WPC,China,450,3.040933996,3,59.61,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ARISTON,AQ9L 29 U.1,Italy,295,4.213831903,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ARISTON,AQ9F 29 U.1/V,Italy,295,4.213831903,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,MIDEA,MB45,China,464,1.456706438,1,0,4.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,HAIER,HWMP55-918,China,490,1.8374,1.5,77.3,5.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,HOOVER,DYN 9166P,"Italy,China",238,4.5353,4.5,65.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,VHD 812,"Italy,China",285,3.8208,3.5,59.8,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,VHD 8144D,"Italy,China",313,3.6831,3.5,59.3,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480FKL,China,475,3.057,3,56.77,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HW-E1070TVE ME,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HW-E1070TVE,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HW-D1070TVE ME,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HW-D1070TVE,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HW-C1070TVE ME,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HW-C1070TVE,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1070KFL,China,545,2.286,2,59.86,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM80-1401,China,473,3.0568,3,67.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ADS9D 297,Italy,295,4.215079324,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,HAIER,XPB60-287S,China,365,2.7312,2.5,77.7,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,CellSun,CSXQB70-670,China,527,2.17901958,2,0,7,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WA70F5S2,Thailand,603,2.009519647,2,66.7,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WA65F5S2,Thailand,560,2.023247067,2,59.6,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Haier,HWM75TLA,China,735,1.590970565,1.5,107.5,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,WF1702XEC,China,338,3.500202885,3.5,57.6,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WT-H651 / WT-H6506,Thailand,555,2.020143206,2,66.7,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H751 / WT-H7506,Thailand,640,2.049506839,2,75.2,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD1402CRD6,"""Korea, Republic of""",375,3.522949606,3.5,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WA75F5S6,Thailand,570,2.351688379,2,72.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,HAIER,HWMP95TL,China,785,2.015,2,132.4,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Celestial,WFL60W10,China,427,2.558001267,2.5,0,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ELECTROLUX,EWF12832,Thailand,306,4.026551962,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ASKO,W6443,Sweden,182,4.54,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6342,Sweden,182,4.54,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6222,Sweden,182,4.54,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6883,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6362,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6863,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6903,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6362,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6863,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6903,Sweden,190,4.59,4.5,51.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6444,Sweden,180,5.03,5,60,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6564,Sweden,180,5.03,5,60,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6884,Sweden,180,5.03,5,60,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6984,Sweden,180,5.03,5,60,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM70-1201,China,399,3.0432,3,59.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM80-1403D,China,446,3.2409,3,65.7,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM70-1203D,China,410,3.041,3,58.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480PFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480EFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480HFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480GFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480DFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480BFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HAIER,HWM1480AFL,China,485,3.0069,3,56.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD12595FD6,"""Korea, Republic of""",385,4.140383067,4,0,10,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Smeg,SAW7514,Turkey,306,4.002070346,4,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Smeg,SAW816,Turkey,328,4.006274071,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Smeg,SAWD814,Italy,876,1.510048274,1.5,92.5,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,BMC,BWM601F,China,427,2.558001267,2.5,0,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,BOSCH,WAP24261AU,China,250,4.074814343,4,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,BOSCH,WAP24160AU,China,250,4.074814343,4,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WA85F7S6,Thailand,670,2.280443217,2,80.1,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,MIELE,PW 6088,Germany,395,4.047739243,4,0,10,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WA80F5G4,Thailand,570,2.519903378,2.5,76.3,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WA70F5G4 ,Thailand,529,2.336340047,2,70,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,HISENSE,HWFR6510,China,360,3.073154687,3,0,6.5,Type,Drum,Loading,Front,Machine Action,
